fulcrum_id,created_at,updated_at,created_by,updated_by,system_created_at,system_updated_at,version,status,project,assigned_to,latitude,longitude,geometry,pruebas_fat,date,revision,documento,codigo_documento,activo_mc30,tipo_de_equipo,dispositivo_hardware,marca_y_modelo,capitulo_ppt,referencia_presupuesto,n_de_serie,mac,ip,version_equipo,version_fw,marcado_ce,marcado_ce_caption,marcado_ce_url,comprobacion_visual_del_material_acopiado_fat,observaciones_visual,comprobacion_de_conexion_a_la_red_electrica_fat,observaciones_red_electrica,comprobacion_de_la_comunicacion_en_red_fat,observaciones_link_ethernet,comprobacion_del_canal_hdmi_fat,observaciones_canal_hdmi,comprobacion_del_canal_dp_fat,observaciones_canal_dp,foto_prueba,foto_prueba_caption,foto_prueba_url,observaciones_fat,conclusion,observaciones2,foto_del_elemento,foto_del_elemento_caption,foto_del_elemento_url,nombre_tecnico_sice,firma_especialista,firma_especialista_timestamp,firma_especialista_url,nombre_asistencia_tecnica,firma_asistencia_tecnica,firma_asistencia_tecnica_timestamp,firma_asistencia_tecnica_url,nombre_asistencia_tcnica2,firma_asistenciatecnica2,firma_asistenciatecnica2_timestamp,firma_asistenciatecnica2_url,nombre_servicio_de_explotacion,nombre_servicio_de_explotacion_other,firma_servicio_de_explotacion,firma_servicio_de_explotacion_timestamp,firma_servicio_de_explotacion_url,nombre_direccion_obra,nombre_direccion_obra_other,firma_direccion_obra,firma_direccion_obra_timestamp,firma_direccion_obra_url
7405f778-5d1f-448c-9aa8-33883bc81270,2021-11-26 11:01:50 UTC,2022-01-19 15:45:57 UTC,zbarcenilla@alaudaingenieria.es,zbarcenilla@alaudaingenieria.es,2021-11-26 11:57:41 UTC,2022-01-19 15:49:14 UTC,3,,,,,,POINT (0.0 0.0),Decodificador de Video HD y SD,2021-11-26,V01,PROTOCOLO PRUEBA FAT,ATC_FAT_CPD_011_V01,CCCMAW11,Nivel 3 → Hardware control sistemas,Decodificador de vídeo HD y SD,BOSCH VIDEOJET 7000 VJD-7513 ,2.3.2.5 ,piGC23205,404571517728120040,00:07:5F:C9:07:4B,10.3.0.64,F1009040,9.51.0072,57b369da-c1d8-4693-9e4d-54b7d3e6b420,,https://web.fulcrumapp.com/photos/view?photos=57b369da-c1d8-4693-9e4d-54b7d3e6b420,SI,,SI,,SI,,SI,,SI,,"76c498ab-f23e-4ded-8ef9-aa710264022f,0ee4c20f-30c0-45fb-92c2-6381e27cf33e,8d11a96d-2c3b-4748-b2a1-977e8f0fad60",",,",https://web.fulcrumapp.com/photos/view?photos=76c498ab-f23e-4ded-8ef9-aa710264022f%2C0ee4c20f-30c0-45fb-92c2-6381e27cf33e%2C8d11a96d-2c3b-4748-b2a1-977e8f0fad60,,APROBADO,,fb1d770d-bbb7-4e9f-beed-5fa286a74da4,,https://web.fulcrumapp.com/photos/view?photos=fb1d770d-bbb7-4e9f-beed-5fa286a74da4,Adrián Vicente,b834ecc4-7231-42e9-bacf-9b7df2bef6c1,2021-11-26T12:00:02Z,https://web.fulcrumapp.com/signatures/view?signatures=b834ecc4-7231-42e9-bacf-9b7df2bef6c1,,6dcf8a14-e30c-45a5-9f92-636bf4820d96,2021-11-26T12:00:08Z,https://web.fulcrumapp.com/signatures/view?signatures=6dcf8a14-e30c-45a5-9f92-636bf4820d96,,ec9de36f-afb5-43ef-a7f1-3eecc2427a63,2021-11-26T12:00:18Z,https://web.fulcrumapp.com/signatures/view?signatures=ec9de36f-afb5-43ef-a7f1-3eecc2427a63,,,,,,,,,,
c88106b2-84ce-4983-a6a6-b6d558a85246,2021-11-26 11:03:51 UTC,2022-01-19 15:46:04 UTC,zbarcenilla@alaudaingenieria.es,zbarcenilla@alaudaingenieria.es,2021-11-26 11:57:41 UTC,2022-01-19 15:49:15 UTC,3,,,,,,POINT (0.0 0.0),Decodificador de Video HD y SD,2021-11-26,V01,PROTOCOLO PRUEBA FAT,ATC_FAT_CPD_012_V01,CCCMAW12,Nivel 3 → Hardware control sistemas,Decodificador de vídeo HD y SD,BOSCH VIDEOJET 7000 VJD-7513 ,2.3.2.5 ,piGC23205,404571517728120026,00:07:5F:C9:08:AD,10.3.0.65,F1009040,9.51.0072,18cf2f0f-fd8e-4cab-8d92-e303b01f1162,,https://web.fulcrumapp.com/photos/view?photos=18cf2f0f-fd8e-4cab-8d92-e303b01f1162,SI,,SI,,SI,,SI,,SI,,"a8681946-1813-4589-9dee-88b20ba8a6ef,89922482-713d-4787-9936-61b4726896fc,2434185c-4d7c-49fb-ad20-0be9307b0504",",,",https://web.fulcrumapp.com/photos/view?photos=a8681946-1813-4589-9dee-88b20ba8a6ef%2C89922482-713d-4787-9936-61b4726896fc%2C2434185c-4d7c-49fb-ad20-0be9307b0504,,APROBADO,,e35f8f66-c7d3-4b5f-829e-a866bce88f7a,,https://web.fulcrumapp.com/photos/view?photos=e35f8f66-c7d3-4b5f-829e-a866bce88f7a,Adrián Vicente,33420b25-aa95-4a9a-820a-bc5fa74515fe,2021-11-26T12:06:40Z,https://web.fulcrumapp.com/signatures/view?signatures=33420b25-aa95-4a9a-820a-bc5fa74515fe,,a507171b-292c-412b-8c06-083bf3102151,2021-11-26T12:03:49Z,https://web.fulcrumapp.com/signatures/view?signatures=a507171b-292c-412b-8c06-083bf3102151,,01b38848-b8cc-4384-842b-c46b686e3dd0,2021-11-26T12:04:00Z,https://web.fulcrumapp.com/signatures/view?signatures=01b38848-b8cc-4384-842b-c46b686e3dd0,,,,,,,,,,
6b6a1dab-1497-48da-a088-001d246685ab,2021-11-26 11:05:33 UTC,2022-01-19 15:46:11 UTC,zbarcenilla@alaudaingenieria.es,zbarcenilla@alaudaingenieria.es,2021-11-26 11:57:42 UTC,2022-01-19 15:49:15 UTC,3,,,,,,POINT (0.0 0.0),Decodificador de Video HD y SD,2021-11-26,V01,PROTOCOLO PRUEBA FAT,ATC_FAT_CPD_013_V01,CCCMAW13,Nivel 3 → Hardware control sistemas,Decodificador de vídeo HD y SD,BOSCH VIDEOJET 7000 VJD-7513 ,2.3.2.5 ,piGC23205,404571517728120044,00:07:5F:C9:08:94,10.3.0.66,F1009040,9.51.0072,bf8a6439-a236-41a9-9280-e8a6e40492e3,,https://web.fulcrumapp.com/photos/view?photos=bf8a6439-a236-41a9-9280-e8a6e40492e3,SI,,SI,,SI,,SI,,SI,,"144f9dbb-6ebf-453f-8d13-d4b30e47372f,c72d3046-4ec4-4c3a-952b-7227ce2b41bc,6da6f831-0269-4be5-b4ae-121a134a2632,b317440a-40f6-430a-87ba-41ffb75d3916",",,,",https://web.fulcrumapp.com/photos/view?photos=144f9dbb-6ebf-453f-8d13-d4b30e47372f%2Cc72d3046-4ec4-4c3a-952b-7227ce2b41bc%2C6da6f831-0269-4be5-b4ae-121a134a2632%2Cb317440a-40f6-430a-87ba-41ffb75d3916,,APROBADO,,cadc3a29-25a8-4dc1-af2e-925ab17bc899,,https://web.fulcrumapp.com/photos/view?photos=cadc3a29-25a8-4dc1-af2e-925ab17bc899,Adrián Vicente,d29f48d4-d40b-48f9-add2-826826530e5f,2021-11-26T12:10:46Z,https://web.fulcrumapp.com/signatures/view?signatures=d29f48d4-d40b-48f9-add2-826826530e5f,,7857cbe6-37de-4b00-9d0f-c1987e9446d7,2021-11-26T12:10:22Z,https://web.fulcrumapp.com/signatures/view?signatures=7857cbe6-37de-4b00-9d0f-c1987e9446d7,,3b08e314-7522-4778-810d-703020b749cd,2021-11-26T12:10:29Z,https://web.fulcrumapp.com/signatures/view?signatures=3b08e314-7522-4778-810d-703020b749cd,,,,,,,,,,
a16ba3c9-9dec-4772-9b55-2730682f60be,2021-11-26 11:08:04 UTC,2022-01-19 15:46:18 UTC,zbarcenilla@alaudaingenieria.es,zbarcenilla@alaudaingenieria.es,2021-11-26 11:57:42 UTC,2022-01-19 15:49:16 UTC,3,,,,,,POINT (0.0 0.0),Decodificador de Video HD y SD,2021-11-26,V01,PROTOCOLO PRUEBA FAT,ATC_FAT_CPD_014_V01,CCCMAW14,Nivel 3 → Hardware control sistemas,Decodificador de vídeo HD y SD,BOSCH VIDEOJET 7000 VJD-7513 ,2.3.2.5 ,piGC23205,404571517728120022,00:07:5F:D1:0C:F1,10.3.0.67,F1009040,9.51.0072,85ad24fb-c130-4881-acd8-a2b8c310b0ac,,https://web.fulcrumapp.com/photos/view?photos=85ad24fb-c130-4881-acd8-a2b8c310b0ac,SI,,SI,,SI,,SI,,SI,,"ca00db91-e9fb-4035-b0b4-c5cfbd28baa5,1f6754c2-8f62-4491-bc3b-ab4b734afc9d,825b9406-aeb6-4f13-9c94-73901449e51a",",,",https://web.fulcrumapp.com/photos/view?photos=ca00db91-e9fb-4035-b0b4-c5cfbd28baa5%2C1f6754c2-8f62-4491-bc3b-ab4b734afc9d%2C825b9406-aeb6-4f13-9c94-73901449e51a,,APROBADO,,9cfaab05-3d4f-4b6b-bc21-38d1d41b8901,,https://web.fulcrumapp.com/photos/view?photos=9cfaab05-3d4f-4b6b-bc21-38d1d41b8901,Adrián Vicente,ddba75f8-4981-403f-a46a-bdd89ae35a24,2021-11-26T12:22:17Z,https://web.fulcrumapp.com/signatures/view?signatures=ddba75f8-4981-403f-a46a-bdd89ae35a24,,932b6820-efe7-4ea6-b848-83e79394dfbb,2021-11-26T12:16:52Z,https://web.fulcrumapp.com/signatures/view?signatures=932b6820-efe7-4ea6-b848-83e79394dfbb,,14c5a7f8-345a-418d-be20-8c6230bba754,2021-11-26T12:17:07Z,https://web.fulcrumapp.com/signatures/view?signatures=14c5a7f8-345a-418d-be20-8c6230bba754,,,,,,,,,,
f4f81b57-c981-4418-a910-a67dff4f0c26,2021-11-26 11:09:39 UTC,2022-01-19 15:46:25 UTC,zbarcenilla@alaudaingenieria.es,zbarcenilla@alaudaingenieria.es,2021-11-26 11:57:42 UTC,2022-01-19 15:49:16 UTC,3,,,,,,POINT (0.0 0.0),Decodificador de Video HD y SD,2021-11-26,V01,PROTOCOLO PRUEBA FAT,ATC_FAT_CPD_015_V01,CCCMAW15,Nivel 3 → Hardware control sistemas,Decodificador de vídeo HD y SD,BOSCH VIDEOJET 7000 VJD-7513 ,2.3.2.5 ,piGC23205,404571517724120062,00:07:5F:D1:0D:11,10.3.0.68,F1009040,9.51.0072,5e1e30dd-ed74-4192-b0aa-94e6379d6bb7,,https://web.fulcrumapp.com/photos/view?photos=5e1e30dd-ed74-4192-b0aa-94e6379d6bb7,SI,,SI,,SI,,SI,,SI,,"856fcfb2-8563-4d75-9f44-032841dbd494,00f62e35-342d-4468-96a3-7df9f4528d3e,82112406-e266-47cd-abcf-3996377071a5",",,",https://web.fulcrumapp.com/photos/view?photos=856fcfb2-8563-4d75-9f44-032841dbd494%2C00f62e35-342d-4468-96a3-7df9f4528d3e%2C82112406-e266-47cd-abcf-3996377071a5,,APROBADO,,5e5731f8-319a-4cfd-867c-b893f52366b5,,https://web.fulcrumapp.com/photos/view?photos=5e5731f8-319a-4cfd-867c-b893f52366b5,Adrián Vicente,25e2f6ed-143c-4372-a1fc-e3398c251547,2021-11-26T12:50:11Z,https://web.fulcrumapp.com/signatures/view?signatures=25e2f6ed-143c-4372-a1fc-e3398c251547,,ad585437-71b2-4cd5-92b5-4a148593ba67,2021-11-26T12:48:09Z,https://web.fulcrumapp.com/signatures/view?signatures=ad585437-71b2-4cd5-92b5-4a148593ba67,,0e5d6a4c-b697-4641-af81-7c106f04b507,2021-11-26T12:50:19Z,https://web.fulcrumapp.com/signatures/view?signatures=0e5d6a4c-b697-4641-af81-7c106f04b507,,,,,,,,,,
86027122-2933-40db-9c88-4f8c10b08632,2021-11-26 11:12:13 UTC,2022-01-19 15:46:38 UTC,zbarcenilla@alaudaingenieria.es,zbarcenilla@alaudaingenieria.es,2021-11-26 11:57:43 UTC,2022-01-19 15:49:17 UTC,3,,,,,,POINT (0.0 0.0),Decodificador de Video HD y SD,2021-11-26,V01,PROTOCOLO PRUEBA FAT,ATC_FAT_CPD_016_V01,CCCMAW16,Nivel 3 → Hardware control sistemas,Decodificador de vídeo HD y SD,BOSCH VIDEOJET 7000 VJD-7513 ,2.3.2.5 ,piGC23205,404571517728120028,00:07:5F:C9:07:4C,10.3.0.69,F1009040,9 51.0072,bc52b6d9-e481-4e40-be13-e043cf0b38cb,,https://web.fulcrumapp.com/photos/view?photos=bc52b6d9-e481-4e40-be13-e043cf0b38cb,SI,,SI,,SI,,SI,,SI,,"d03468e3-1511-4f42-afcd-4dc1afc64312,0b7f6c1a-b059-4ecf-899d-fc1585ac0c92,3eeceaad-d00f-4f89-83ef-3714c87fd608",",,",https://web.fulcrumapp.com/photos/view?photos=d03468e3-1511-4f42-afcd-4dc1afc64312%2C0b7f6c1a-b059-4ecf-899d-fc1585ac0c92%2C3eeceaad-d00f-4f89-83ef-3714c87fd608,,APROBADO,,7af6f1cf-7d96-488c-bf01-34230878b8a5,,https://web.fulcrumapp.com/photos/view?photos=7af6f1cf-7d96-488c-bf01-34230878b8a5,Adrián Vicente,20b376eb-5262-47dc-8a96-59f5ed164abd,2021-11-26T12:55:03Z,https://web.fulcrumapp.com/signatures/view?signatures=20b376eb-5262-47dc-8a96-59f5ed164abd,,618d033e-e07a-46e1-be29-ea13f293b673,2021-11-26T12:54:50Z,https://web.fulcrumapp.com/signatures/view?signatures=618d033e-e07a-46e1-be29-ea13f293b673,,077ee4ed-c994-42dc-985f-074c3b7a777f,2021-11-26T12:54:57Z,https://web.fulcrumapp.com/signatures/view?signatures=077ee4ed-c994-42dc-985f-074c3b7a777f,,,,,,,,,,
e55d8854-6d8d-48e8-b406-d0fd0112c80d,2021-11-26 11:14:04 UTC,2022-01-19 15:46:44 UTC,zbarcenilla@alaudaingenieria.es,zbarcenilla@alaudaingenieria.es,2021-11-26 11:57:44 UTC,2022-01-19 15:49:18 UTC,3,,,,,,POINT (0.0 0.0),Decodificador de Video HD y SD,2021-11-26,V01,PROTOCOLO PRUEBA FAT,ATC_FAT_CPD_017_V01,CCCMAW17,Nivel 3 → Hardware control sistemas,Decodificador de vídeo HD y SD,BOSCH VIDEOJET 7000 VJD-7513 ,2.3.2.5 ,piGC23205,404571517728120039,00:07:5F:C9:08:5B,10.3.0.70,F1009040,9.51.0072,fe7a2dbb-6193-4ebf-9557-5096be0d53aa,,https://web.fulcrumapp.com/photos/view?photos=fe7a2dbb-6193-4ebf-9557-5096be0d53aa,SI,,SI,,SI,,SI,,SI,,"6907244d-51aa-4388-b0a3-e8239470c397,7345fe9d-64c4-415a-99c1-eb465bd28a3e,ce0c9dad-9656-4022-8655-081a93f90366,b0c098f4-853c-468d-9b9d-b8d3057c19d2",",,,",https://web.fulcrumapp.com/photos/view?photos=6907244d-51aa-4388-b0a3-e8239470c397%2C7345fe9d-64c4-415a-99c1-eb465bd28a3e%2Cce0c9dad-9656-4022-8655-081a93f90366%2Cb0c098f4-853c-468d-9b9d-b8d3057c19d2,,APROBADO,,1358e245-5e41-48fa-91ef-d0bf4114c44a,,https://web.fulcrumapp.com/photos/view?photos=1358e245-5e41-48fa-91ef-d0bf4114c44a,Adrián Vicente,75e9936a-714a-40ac-9f22-b723923369db,2021-11-26T12:59:00Z,https://web.fulcrumapp.com/signatures/view?signatures=75e9936a-714a-40ac-9f22-b723923369db,,5c26d869-f1fc-44b0-a26c-1cddfb6e702d,2021-11-26T12:58:40Z,https://web.fulcrumapp.com/signatures/view?signatures=5c26d869-f1fc-44b0-a26c-1cddfb6e702d,,1d0c5c3b-66a3-42fd-a5ca-231e07108f62,2021-11-26T12:58:47Z,https://web.fulcrumapp.com/signatures/view?signatures=1d0c5c3b-66a3-42fd-a5ca-231e07108f62,,,,,,,,,,
c4302314-64b8-47a3-8a9f-df6e782dea4e,2021-11-26 11:15:25 UTC,2022-01-19 15:46:51 UTC,zbarcenilla@alaudaingenieria.es,zbarcenilla@alaudaingenieria.es,2021-11-26 11:57:44 UTC,2022-01-19 15:49:18 UTC,3,,,,,,POINT (0.0 0.0),Decodificador de Video HD y SD,2021-11-26,V01,PROTOCOLO PRUEBA FAT,ATC_FAT_CPD_018_V01,CCCMAW18,Nivel 3 → Hardware control sistemas,Decodificador de vídeo HD y SD,BOSCH VIDEOJET 7000 VJD-7513 ,2.3.2.5 ,piGC23205,404571517728120043,00:07:5F:D1:0B:E1,10.3.0.71,F1009040,9.51.0072,19719f9f-0c53-4f6e-a867-530c1640503b,,https://web.fulcrumapp.com/photos/view?photos=19719f9f-0c53-4f6e-a867-530c1640503b,SI,,SI,,SI,,SI,,SI,,"05ce839a-e01c-4e3e-b8df-01f59995b50d,2d62d785-3360-40c5-b5b9-05c6a5d5fc3f,298f56a9-8f3e-4a3f-b3fc-94cd083b7bac,f12a65d1-82c7-43cc-b439-4844821a28c3",",,,",https://web.fulcrumapp.com/photos/view?photos=05ce839a-e01c-4e3e-b8df-01f59995b50d%2C2d62d785-3360-40c5-b5b9-05c6a5d5fc3f%2C298f56a9-8f3e-4a3f-b3fc-94cd083b7bac%2Cf12a65d1-82c7-43cc-b439-4844821a28c3,,APROBADO,,5134fad0-fa3f-41e1-a5ee-09a1ff7297aa,,https://web.fulcrumapp.com/photos/view?photos=5134fad0-fa3f-41e1-a5ee-09a1ff7297aa,Adrián Vicente,a5b68d4a-63c3-4c17-897a-67552a40c828,2021-11-26T13:02:31Z,https://web.fulcrumapp.com/signatures/view?signatures=a5b68d4a-63c3-4c17-897a-67552a40c828,,e0180f7e-3b35-487d-9a9b-2978049215ed,2021-11-26T13:02:10Z,https://web.fulcrumapp.com/signatures/view?signatures=e0180f7e-3b35-487d-9a9b-2978049215ed,,0491ebd3-31e1-4bff-86e3-5aa4ef9097c0,2021-11-26T13:02:18Z,https://web.fulcrumapp.com/signatures/view?signatures=0491ebd3-31e1-4bff-86e3-5aa4ef9097c0,,,,,,,,,,
cd90756a-b561-4b70-bed9-c946298a7f0e,2021-11-30 09:34:01 UTC,2022-01-19 15:47:22 UTC,zbarcenilla@alaudaingenieria.es,zbarcenilla@alaudaingenieria.es,2021-11-30 09:37:11 UTC,2022-01-19 15:49:19 UTC,3,,,,,,POINT (0.0 0.0),Decodificador de Video HD y SD,2021-11-29,V02,PROTOCOLO PRUEBA FAT,ATC_FAT_CPD_003_V01,CCCMAW03,Nivel 3 → Hardware control sistemas,Decodificador de vídeo HD y SD,BOSCH VIDEOJET 7000 VJD-7513 ,2.3.2.5 ,piGC23205,404571517727120044,00:07:5F:C9:06:84,10.3.0.49,,,,,,SI,,SI,,SI,,NO,No funciona correctamente,no,No funciona correctamente,,,,,NO APROBADO,Sustitución del elemento,,,,Adrián Vicente,,,,,1af5805d-3bd3-4f97-9ead-d3acee2210bd,2021-11-30T09:36:25Z,https://web.fulcrumapp.com/signatures/view?signatures=1af5805d-3bd3-4f97-9ead-d3acee2210bd,,ece1730b-8a2c-4c11-9c26-57cfd7118dbf,2021-11-30T09:36:44Z,https://web.fulcrumapp.com/signatures/view?signatures=ece1730b-8a2c-4c11-9c26-57cfd7118dbf,,,,,,,,,,
e291c608-a6fe-4c81-8784-a8e63e2a76d4,2022-01-12 15:28:50 UTC,2022-01-19 15:47:44 UTC,zbarcenilla@alaudaingenieria.es,zbarcenilla@alaudaingenieria.es,2022-01-12 15:30:48 UTC,2022-01-19 15:49:19 UTC,3,,,,,,POINT (0.0 0.0),Decodificador de Video HD y SD,2022-01-13,V01,PROTOCOLO PRUEBA FAT,ATC_FAT_CPD_019_V01,CCCRVW01,Nivel 3 → Hardware control sistemas,Decodificador de vídeo HD y SD,BOSCH VIDEOJET 7000 VJD-7513 ,2.3.2.5 ,piGC23205,404571517829120028,00:07:5F:C9:01:90,10.5.0.53,F1009040,9.51.0072,344a1a7b-9a11-413b-973e-cd4c87e09caf,,https://web.fulcrumapp.com/photos/view?photos=344a1a7b-9a11-413b-973e-cd4c87e09caf,SI,,SI,,SI,,SI,,SI,,"34762a54-319b-41e1-bf68-419aadfe83ae,7ad58296-9937-464b-be5b-cd5c324964a6,d3fbdaa6-00c7-4e33-89e8-3ab685b79c2a",",,",https://web.fulcrumapp.com/photos/view?photos=34762a54-319b-41e1-bf68-419aadfe83ae%2C7ad58296-9937-464b-be5b-cd5c324964a6%2Cd3fbdaa6-00c7-4e33-89e8-3ab685b79c2a,,APROBADO,,4182a681-770d-4bed-a177-a0cdc58d529a,,https://web.fulcrumapp.com/photos/view?photos=4182a681-770d-4bed-a177-a0cdc58d529a,Adrian Vicente,0da2db8c-69b1-4131-b5cb-4cde350f9b2f,2022-01-13T09:06:35Z,https://web.fulcrumapp.com/signatures/view?signatures=0da2db8c-69b1-4131-b5cb-4cde350f9b2f,Ángel Losa,f9faad93-b6c6-4d13-ba9a-deaaf8731ea8,2022-01-13T09:06:49Z,https://web.fulcrumapp.com/signatures/view?signatures=f9faad93-b6c6-4d13-ba9a-deaaf8731ea8,Sergio Martín,c324571e-6848-40ce-a561-de8564783789,2022-01-12T15:30:01Z,https://web.fulcrumapp.com/signatures/view?signatures=c324571e-6848-40ce-a561-de8564783789,,,,,,,,,,
92898677-a1f1-432b-9c3e-7ee143ffb808,2022-01-13 09:07:44 UTC,2022-01-19 15:48:06 UTC,zbarcenilla@alaudaingenieria.es,zbarcenilla@alaudaingenieria.es,2022-01-13 10:53:03 UTC,2022-01-19 15:49:20 UTC,2,,,,,,POINT (0.0 0.0),Decodificador de Video HD y SD,2022-01-13,V01,PROTOCOLO PRUEBA FAT,ATC_FAT_CPD_020_V01,CCCRVW02,Nivel 3 → Hardware control sistemas,Decodificador de vídeo HD y SD,BOSCH VIDEOJET 7000 VJD-7513 ,2.3.2.5 ,piGC23205,404571517828120018,00:07:5F:C9:05:DA,10.5.0.54,F1009040,9.51.0072,5e7d5706-6f75-44b7-8353-9493843a4b66,,https://web.fulcrumapp.com/photos/view?photos=5e7d5706-6f75-44b7-8353-9493843a4b66,SI,,SI,,SI,,SI,,SI,,"6dc3d31b-0582-4d19-906e-da3e293f7359,bac9ce02-263a-4b4c-87cb-55eb8d4dd856,480868f5-3f37-4454-8ff7-42820f1bd900",",,",https://web.fulcrumapp.com/photos/view?photos=6dc3d31b-0582-4d19-906e-da3e293f7359%2Cbac9ce02-263a-4b4c-87cb-55eb8d4dd856%2C480868f5-3f37-4454-8ff7-42820f1bd900,,APROBADO,,0f995c4d-13db-4769-b503-7a6a3e8bf184,,https://web.fulcrumapp.com/photos/view?photos=0f995c4d-13db-4769-b503-7a6a3e8bf184,Adrian Vicente,71f94933-f137-484d-9868-d55e1f5af54a,2022-01-13T09:21:12Z,https://web.fulcrumapp.com/signatures/view?signatures=71f94933-f137-484d-9868-d55e1f5af54a,Ángel Losa,1cc43ca6-2ee1-4e6d-8cbe-fd11dbfe439d,2022-01-13T09:12:53Z,https://web.fulcrumapp.com/signatures/view?signatures=1cc43ca6-2ee1-4e6d-8cbe-fd11dbfe439d,Sergio Martín,cf5ebe62-d43c-421e-a177-f9648d1953cf,2022-01-13T09:10:06Z,https://web.fulcrumapp.com/signatures/view?signatures=cf5ebe62-d43c-421e-a177-f9648d1953cf,,,,,,,,,,
1d9cdb2c-7f67-4d32-a19d-af5b96c756ce,2022-01-13 09:21:18 UTC,2022-01-19 15:48:12 UTC,zbarcenilla@alaudaingenieria.es,zbarcenilla@alaudaingenieria.es,2022-01-13 10:53:04 UTC,2022-01-19 15:49:20 UTC,2,,,,,,POINT (0.0 0.0),Decodificador de Video HD y SD,2022-01-13,V01,PROTOCOLO PRUEBA FAT,ATC_FAT_CPD_021_V01,CCCRVW03,Nivel 3 → Hardware control sistemas,Decodificador de vídeo HD y SD,BOSCH VIDEOJET 7000 VJD-7513 ,2.3.2.5 ,piGC23205,404571517905120009,00:07:5F:C9:04:6E,10.5.0.55,F1009040,9.51.0072,c88cdf1a-6e00-4407-983e-ad6e027af2d6,,https://web.fulcrumapp.com/photos/view?photos=c88cdf1a-6e00-4407-983e-ad6e027af2d6,SI,,SI,,SI,,SI,,SI,,"9c013d5d-57cc-4bd1-82dc-be54cb915cf0,33eb4256-e4eb-4205-ba39-07269413a2a9,f1db2463-dcba-4fcb-951e-20c95e80cdde",",,",https://web.fulcrumapp.com/photos/view?photos=9c013d5d-57cc-4bd1-82dc-be54cb915cf0%2C33eb4256-e4eb-4205-ba39-07269413a2a9%2Cf1db2463-dcba-4fcb-951e-20c95e80cdde,,APROBADO,,3831a9d8-6357-4bd7-85d3-1f3d27aa1ec3,,https://web.fulcrumapp.com/photos/view?photos=3831a9d8-6357-4bd7-85d3-1f3d27aa1ec3,Adrian Vicente,dc55d1ec-edc7-44fd-9803-56c4e58337da,2022-01-13T09:38:22Z,https://web.fulcrumapp.com/signatures/view?signatures=dc55d1ec-edc7-44fd-9803-56c4e58337da,Ángel Losa,dfe729e9-3f03-4925-b1dc-b9c6bacd137c,2022-01-13T09:23:29Z,https://web.fulcrumapp.com/signatures/view?signatures=dfe729e9-3f03-4925-b1dc-b9c6bacd137c,Sergio Martín,331703b0-971c-4416-9794-1287bf796333,2022-01-13T09:23:12Z,https://web.fulcrumapp.com/signatures/view?signatures=331703b0-971c-4416-9794-1287bf796333,,,,,,,,,,
a0682d1b-45f5-4698-91f6-6a1842fd7c5a,2022-01-13 09:30:27 UTC,2022-01-19 15:48:21 UTC,zbarcenilla@alaudaingenieria.es,zbarcenilla@alaudaingenieria.es,2022-01-13 10:53:05 UTC,2022-01-19 15:49:21 UTC,2,,,,,,POINT (0.0 0.0),Decodificador de Video HD y SD,2022-01-13,V01,PROTOCOLO PRUEBA FAT,ATC_FAT_CPD_022_V01,CCCRVW04,Nivel 3 → Hardware control sistemas,Decodificador de vídeo HD y SD,BOSCH VIDEOJET 7000 VJD-7513 ,2.3.2.5 ,piGC23205,404571517829120032,00:07:5F:C9:03:DD,10.5.0.56,F1009040,9.51.0072,978d0af5-55cf-4a95-b0f6-2f239d2134ff,,https://web.fulcrumapp.com/photos/view?photos=978d0af5-55cf-4a95-b0f6-2f239d2134ff,SI,,SI,,SI,,SI,,SI,,"76b95a22-d5eb-42db-a0f2-452b9e933996,d6c77744-a5fc-4ad8-8d96-c1ce5971a3c7,305554f7-8a6e-4d3f-b468-808a7cd473f9",",,",https://web.fulcrumapp.com/photos/view?photos=76b95a22-d5eb-42db-a0f2-452b9e933996%2Cd6c77744-a5fc-4ad8-8d96-c1ce5971a3c7%2C305554f7-8a6e-4d3f-b468-808a7cd473f9,,APROBADO,,f745b5b4-86f0-43c2-921c-9427a6949eeb,,https://web.fulcrumapp.com/photos/view?photos=f745b5b4-86f0-43c2-921c-9427a6949eeb,Adrian Vicente,405bd93a-4a38-4012-8089-da9f02a19161,2022-01-13T09:51:18Z,https://web.fulcrumapp.com/signatures/view?signatures=405bd93a-4a38-4012-8089-da9f02a19161,Ángel Losa,7e738cbc-49db-4af1-8add-7946b6850ce1,2022-01-13T09:46:14Z,https://web.fulcrumapp.com/signatures/view?signatures=7e738cbc-49db-4af1-8add-7946b6850ce1,Sergio Martín,630ca234-f283-4c51-991a-d8339c5af3cd,2022-01-13T09:31:35Z,https://web.fulcrumapp.com/signatures/view?signatures=630ca234-f283-4c51-991a-d8339c5af3cd,,,,,,,,,,
